"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,"Profile visits",Replies,Navigation,"Link clicks","Sticker taps",Follows
17933202951319110,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","✅DP BUNGA 0%
✅SYARAT MUDAH DAN CEPAT",12,"06/29/2026 21:04",https://www.instagram.com/stories/purapura.ponsel/3930668915601152621,"IG story",,Lifetime,280,238,1,0,4,0,251,,,
17920087836384416,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM ""TUKAR TAMBAH"" SEKARANG🥰",17,"06/29/2026 21:02",https://www.instagram.com/stories/purapura.ponsel/3930667971119413284,"IG story",,Lifetime,270,236,0,0,2,0,246,,,
18126036172656893,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","ONLY 100K, PROMO TERBATAS❣️",9,"06/29/2026 20:11",https://www.instagram.com/stories/purapura.ponsel/3930642207774824998,"IG story",,Lifetime,379,335,0,0,1,0,357,,,
17877774477613210,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","GASKAN KE STORE KROYA🤩",13,"06/29/2026 20:10",https://www.instagram.com/stories/purapura.ponsel/3930641971291607951,"IG story",,Lifetime,396,337,0,0,,0,359,,,
18065572358473813,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","PROMO GEGEMETAN YANG HADIAH UTAMANYA 1 UNIT HANDPHONE😍🤩
YUK MERAPAT KE TOKO SIAPA TAHU BESTIE YANG BERUNTUNG❤️‍🔥",27,"06/29/2026 20:01",https://www.instagram.com/stories/purapura.ponsel/3930641730798601684,"IG story",,Lifetime,411,355,0,0,2,1,366,,,
17997480428968323,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",GASKAN🔥,28,"06/29/2026 19:09",https://www.instagram.com/stories/purapura.ponsel/3930611934068689100,"IG story",,Lifetime,463,404,0,0,5,1,442,,,
18000218327959300,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM ""ANDROID"" SEKARANG🤩",38,"06/29/2026 19:08",https://www.instagram.com/stories/purapura.ponsel/3930610394532637447,"IG story",,Lifetime,501,438,0,0,2,0,485,,,
17893954083520173,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM ""IPHONE"" SEKARANG🥰",17,"06/29/2026 19:06",https://www.instagram.com/stories/purapura.ponsel/3930609560126203247,"IG story",,Lifetime,526,459,0,0,3,0,497,,,
18111177853938573,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,20,"06/29/2026 18:21",https://www.instagram.com/stories/purapura.ponsel/3930587000458147781,"IG story",,Lifetime,594,526,0,0,2,0,558,,,
18099212878935884,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,15,"06/29/2026 06:00",https://www.instagram.com/stories/purapura.ponsel/3930213892579982577,"IG story",,Lifetime,1050,893,0,0,7,0,990,,,
18097463099260719,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,0,"06/29/2026 04:04",https://www.instagram.com/stories/purapura.ponsel/3930155741613123599,"IG story",,Lifetime,1150,982,0,0,10,2,1096,,,
18129250390652999,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM ""SERVICE"" SEKARANG 🔥",20,"06/29/2026 04:03",https://www.instagram.com/stories/purapura.ponsel/3930155193950487486,"IG story",,Lifetime,1112,995,1,0,5,0,1079,,,
17977593078021959,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,13,"06/29/2026 03:27",https://www.instagram.com/stories/purapura.ponsel/3930137038528126244,"IG story",,Lifetime,1182,1049,0,0,4,0,1138,14,,
18083555087191147,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM ""LOKER"" SEKARANG🚀",21,"06/29/2026 03:24",https://www.instagram.com/stories/purapura.ponsel/3930135534165554125,"IG story",,Lifetime,1242,1102,0,0,8,0,1199,,,
18042184013797448,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,0,"06/29/2026 02:56",https://www.instagram.com/stories/purapura.ponsel/3930121352405493269,"IG story",,Lifetime,1338,1178,1,0,3,1,1273,,16,
18132829858610651,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,29,"06/29/2026 01:02",https://www.instagram.com/stories/purapura.ponsel/3930064722284725132,"IG story",,Lifetime,1492,1309,0,0,8,1,1429,,,
18076943327673677,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,23,"06/29/2026 00:08",https://www.instagram.com/stories/purapura.ponsel/3930036538700967436,"IG story",,Lifetime,1669,1450,0,0,14,0,1566,,11,
17861377146642126,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","✅PROMO BUNGA DAN DP 0% 
✅SYARAT MUDAH DAN CEPAT 
✅FREE 1X CICILAN",12,"06/28/2026 21:32",https://www.instagram.com/stories/purapura.ponsel/3929958374976993967,"IG story",,Lifetime,1386,1251,0,0,4,0,1325,,,
18596207002054678,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM""TUKAR TAMBAH""SEKARANG❣️",28,"06/28/2026 21:31",https://www.instagram.com/stories/purapura.ponsel/3929958080125797822,"IG story",,Lifetime,1431,1311,1,1,4,0,1384,,,
18064364537711595,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,0,"06/28/2026 21:03",https://www.instagram.com/stories/purapura.ponsel/3929943887326437471,"IG story",,Lifetime,1737,1518,0,0,17,1,1628,,6,
18081378206265657,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","100K 3PCS?😱",9,"06/28/2026 20:08",https://www.instagram.com/stories/purapura.ponsel/3929915941572568557,"IG story",,Lifetime,1631,1460,0,0,11,0,1562,,,
18168770221430948,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","YUK GAS SEKARANG🚀",13,"06/28/2026 20:07",https://www.instagram.com/stories/purapura.ponsel/3929915658616400750,"IG story",,Lifetime,1720,1554,1,0,7,0,1656,,,
17956241412158599,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","PROMO GEGEMETAN YANG HADIAH UTAMANYA 1 UNIT HANDPHONE😍🤩
YUK MERAPAT KE TOKO SIAPA TAHU BESTIE YANG BERUNTUNG❤️‍🔥",33,"06/28/2026 19:21",https://www.instagram.com/stories/purapura.ponsel/3929912069760156725,"IG story",,Lifetime,1105,971,0,0,4,0,1007,,,
18136388470497244,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM""ANDROID""SEKARANG🚀",38,"06/28/2026 19:13",https://www.instagram.com/stories/purapura.ponsel/3929888143940209960,"IG story",,Lifetime,1239,1071,0,0,2,0,1200,,,
18397868626090185,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM""IPHONE""SEKARANG✨",17,"06/28/2026 19:12",https://www.instagram.com/stories/purapura.ponsel/3929887776049454965,"IG story",,Lifetime,2237,1935,1,0,21,0,2108,,,1
17897013711496856,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,15,"06/28/2026 06:01",https://www.instagram.com/stories/purapura.ponsel/3929489390770654343,"IG story",,Lifetime,1663,1436,1,0,13,0,1581,,,
18136439014566632,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,0,"06/28/2026 05:59",https://www.instagram.com/stories/purapura.ponsel/3929488573649009015,"IG story",,Lifetime,1793,1524,2,0,8,0,1703,,12,
18187862095384287,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,0,"06/28/2026 04:49",https://www.instagram.com/stories/purapura.ponsel/3929453376350048873,"IG story",,Lifetime,1813,1509,1,0,15,0,1717,,44,
17923524183370250,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,32,"06/28/2026 04:20",https://www.instagram.com/stories/purapura.ponsel/3929438656000158727,"IG story",,Lifetime,1790,1565,1,1,8,0,1656,,,
18097459103190056,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,13,"06/28/2026 03:03",https://www.instagram.com/stories/purapura.ponsel/3929399878938206284,"IG story",,Lifetime,1717,1505,1,0,8,0,1648,21,,
18060271646571798,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,0,"06/28/2026 01:43",https://www.instagram.com/stories/purapura.ponsel/3929359638177014062,"IG story",,Lifetime,1666,1491,1,0,6,0,1602,,5,
18005260736946695,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","PROMO TERBATAS❣️",29,"06/28/2026 01:01",https://www.instagram.com/stories/purapura.ponsel/3929338558071115142,"IG story",,Lifetime,1659,1462,2,0,3,1,1619,,,
18123212833677845,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,0,"06/28/2026 00:32",https://www.instagram.com/stories/purapura.ponsel/3929323965286028597,"IG story",,Lifetime,1671,1438,1,0,8,1,1606,,6,
18086786147414454,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,8,"06/28/2026 00:25",https://www.instagram.com/stories/purapura.ponsel/3929320514385060795,"IG story",,Lifetime,1738,1497,1,0,5,0,1591,,,
17934186384302960,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,0,"06/28/2026 00:16",https://www.instagram.com/stories/purapura.ponsel/3929315769817493652,"IG story",,Lifetime,1834,1545,1,0,10,0,1748,,,
18236399380311235,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,0,"06/27/2026 23:26",https://www.instagram.com/stories/purapura.ponsel/3929290664173181047,"IG story",,Lifetime,1961,1630,2,0,9,1,1857,,3,
18156527824481864,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","✅PROMO BUNGA DAN DP 0% 
✅SYARAT MUDAH DAN CEPAT
 ✅FREE 1X CICILAN",21,"06/27/2026 21:16",https://www.instagram.com/stories/purapura.ponsel/3929225322004989816,"IG story",,Lifetime,1892,1550,3,2,11,0,1685,,,
17907266187440359,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM""TUKAR TAMBAH"" SEKARANG✨",28,"06/27/2026 21:13",https://www.instagram.com/stories/purapura.ponsel/3929225009059575295,"IG story",,Lifetime,1777,1578,1,0,7,0,1713,,,
17894411985484185,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","FREE? GASS SEKARANG🚀",13,"06/27/2026 20:02",https://www.instagram.com/stories/purapura.ponsel/3929193469101424435,"IG story",,Lifetime,1714,1503,2,0,8,0,1672,,,1
18540969703079683,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","100K 3 CASE?😱",9,"06/27/2026 20:01",https://www.instagram.com/stories/purapura.ponsel/3929187701623049634,"IG story",,Lifetime,1815,1586,2,0,3,0,1751,,,
18471862858104366,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","PROMO GEGEMETAN YANG HADIAH UTAMANYA 1 UNIT HANDPHONE😍🤩
YUK MERAPAT KE TOKO SIAPA TAHU BESTIE YANG BERUNTUNG❤️‍🔥",38,"06/27/2026 19:42",https://www.instagram.com/stories/purapura.ponsel/3929187141062717383,"IG story",,Lifetime,1863,1608,2,1,5,0,1699,,,
18099099002465638,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM""ANDROID""SEKARANG❣️",38,"06/27/2026 19:40",https://www.instagram.com/stories/purapura.ponsel/3929177686908593318,"IG story",,Lifetime,1984,1721,2,0,7,0,1936,,,
17895529704499199,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM""IPHONE""SEKARANG✨",17,"06/27/2026 19:38",https://www.instagram.com/stories/purapura.ponsel/3929176320471443929,"IG story",,Lifetime,2359,2038,3,0,22,0,2229,,,
18078556454439637,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,15,"06/27/2026 06:01",https://www.instagram.com/stories/purapura.ponsel/3928764522487901209,"IG story",,Lifetime,2049,1718,2,0,28,2,1917,,,
18592895887063921,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,13,"06/27/2026 03:03",https://www.instagram.com/stories/purapura.ponsel/3928675189567774362,"IG story",,Lifetime,1697,1497,1,0,7,0,1651,21,,
18593961103021347,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM ""LOKER"" SEKARANG🤩",21,"06/27/2026 03:00",https://www.instagram.com/stories/purapura.ponsel/3928673655593339132,"IG story",,Lifetime,1761,1591,1,1,1,0,1719,,,
18082560308638463,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","PROMO TERBATAS❣️",29,"06/27/2026 02:59",https://www.instagram.com/stories/purapura.ponsel/3928673334343208884,"IG story",,Lifetime,1934,1682,1,0,13,1,1865,,,
18450104545141455,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,7,"06/26/2026 23:53",https://www.instagram.com/stories/purapura.ponsel/3928579899854632572,"IG story",,Lifetime,1926,1641,1,0,12,1,1784,,2,
18055780220750689,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","✅PROMO BUNGA DAN DP 0% 
✅SYARAT MUDAH DAN CEPAT ✅FREE 1X CICILAN",12,"06/26/2026 21:34",https://www.instagram.com/stories/purapura.ponsel/3928509538878318551,"IG story",,Lifetime,1673,1458,1,0,8,0,1607,,,
18048515288559408,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM""TUKAR TAMBAH""SEKARANG✨",28,"06/26/2026 21:30",https://www.instagram.com/stories/purapura.ponsel/3928508959452032901,"IG story",,Lifetime,1712,1543,1,0,8,0,1667,,,
18013191509911712,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","PROMO GEGEMETAN YANG HADIAH UTAMANYA 1 UNIT HANDPHONE😍🤩
YUK MERAPAT KE TOKO SIAPA TAHU BESTIE YANG BERUNTUNG❤️‍🔥",19,"06/26/2026 20:16",https://www.instagram.com/stories/purapura.ponsel/3928507212490865827,"IG story",,Lifetime,1554,1396,2,2,,1,1407,,,
18043831877592573,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","100K 3 CASE?😱",9,"06/26/2026 20:15",https://www.instagram.com/stories/purapura.ponsel/3928469883118106334,"IG story",,Lifetime,1674,1510,1,0,8,0,1629,,,
18094117562611324,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","GASS SEKARANG JUGA🚀",13,"06/26/2026 20:14",https://www.instagram.com/stories/purapura.ponsel/3928469567026987373,"IG story",,Lifetime,1809,1593,1,0,5,0,1740,,,
18168229027433999,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","PROMO GEGEMETAN YANG HADIAH UTAMANYA 1 UNIT HANDPHONE😍🤩
YUK MERAPAT KE TOKO SIAPA TAHU BESTIE YANG BERUNTUNG❤️‍🔥",33,"06/26/2026 19:04",https://www.instagram.com/stories/purapura.ponsel/3928434282671050577,"IG story",,Lifetime,1816,1610,0,0,9,1,1659,,,
18086586218183386,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM""ANDROID""SEKARANG😊",38,"06/26/2026 19:03",https://www.instagram.com/stories/purapura.ponsel/3928434061195027238,"IG story",,Lifetime,2011,1735,0,0,15,0,1958,,,
17955239303984263,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM""IPHONE""SEKARANG❣️",17,"06/26/2026 19:01",https://www.instagram.com/stories/purapura.ponsel/3928432932700760907,"IG story",,Lifetime,2416,2046,1,0,27,1,2274,,,
18352211149245598,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,13,"06/26/2026 03:27",https://www.instagram.com/stories/purapura.ponsel/3927962514059648687,"IG story",,Lifetime,1872,1619,1,0,35,0,1762,25,,
18405267418157833,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,0,"06/26/2026 01:58",https://www.instagram.com/stories/purapura.ponsel/3927917682616072444,"IG story",,Lifetime,1825,1575,0,0,15,0,1753,,,
18098448953242132,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,5,"06/26/2026 01:56",https://www.instagram.com/stories/purapura.ponsel/3927916879872724982,"IG story",,Lifetime,2110,1845,0,0,9,0,1793,,9,
18117808267829420,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,0,"06/25/2026 22:02",https://www.instagram.com/stories/purapura.ponsel/3927799241477422898,"IG story",,Lifetime,1658,1460,0,0,17,0,1596,,4,
17891372238557818,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","✅PROMO BUNGA DAN DP 0% 
✅SYARAT MUDAH DAN CEPAT ✅FREE 1X CICILAN",21,"06/25/2026 21:09",https://www.instagram.com/stories/purapura.ponsel/3927772133317659968,"IG story",,Lifetime,1579,1404,0,0,6,2,1521,,,
18459025612112432,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM""TUKAR TAMBAH""SEKARANG✨",28,"06/25/2026 21:08",https://www.instagram.com/stories/purapura.ponsel/3927771907127207011,"IG story",,Lifetime,1672,1468,0,0,5,1,1619,,,
17965066772942672,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,0,"06/25/2026 20:51",https://www.instagram.com/stories/purapura.ponsel/3927763499690613487,"IG story",,Lifetime,1749,1514,0,0,5,0,1677,,7,
17898022830332355,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,0,"06/25/2026 20:27",https://www.instagram.com/stories/purapura.ponsel/3927751178880776242,"IG story",,Lifetime,1652,1462,0,0,4,0,1595,,,
18103651727122569,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","YUK KE STORE SEKARANG❣️",9,"06/25/2026 20:26",https://www.instagram.com/stories/purapura.ponsel/3927750908419762813,"IG story",,Lifetime,1764,1535,1,0,5,0,1698,,,
17966149908107235,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","PROMO GEGEMETAN YANG HADIAH UTAMANYA 1 UNIT HANDPHONE😍🤩
YUK MERAPAT KE TOKO SIAPA TAHU BESTIE YANG BERUNTUNG❤️‍🔥",22,"06/25/2026 19:34",https://www.instagram.com/stories/purapura.ponsel/3927724618228652687,"IG story",,Lifetime,1716,1545,0,0,4,0,1573,,,
18587270617051575,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM""ANDROID""SEKARANG✨",38,"06/25/2026 19:24",https://www.instagram.com/stories/purapura.ponsel/3927719763363736966,"IG story",,Lifetime,1774,1575,0,0,1,0,1737,,,1
17873530962654467,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM""IPHONE""SEKARANG❣️",17,"06/25/2026 19:24",https://www.instagram.com/stories/purapura.ponsel/3927719503434347625,"IG story",,Lifetime,1911,1682,1,0,5,0,1858,,,
18106170790822197,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,31,"06/25/2026 18:37",https://www.instagram.com/stories/purapura.ponsel/3927696067601317484,"IG story",,Lifetime,1989,1735,2,3,13,0,1918,,4,
18106273925073096,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,23,"06/25/2026 18:37",https://www.instagram.com/stories/purapura.ponsel/3927695871953856075,"IG story",,Lifetime,2367,1982,1,3,12,0,2245,,10,
17988089895005972,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,16,"06/25/2026 06:59",https://www.instagram.com/stories/purapura.ponsel/3927344579825873204,"IG story",,Lifetime,1522,1282,0,0,14,0,1462,,,
17971724907076904,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,15,"06/25/2026 06:59",https://www.instagram.com/stories/purapura.ponsel/3927344336891758585,"IG story",,Lifetime,1586,1353,0,0,4,0,1534,,,
18079022855422205,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,0,"06/25/2026 06:26",https://www.instagram.com/stories/purapura.ponsel/3927327696313358688,"IG story",,Lifetime,1563,1384,0,0,7,0,1511,,5,
18104841158022008,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,15,"06/25/2026 06:00",https://www.instagram.com/stories/purapura.ponsel/3927314930307195174,"IG story",,Lifetime,1676,1466,0,0,18,0,1589,,,
18135519784585326,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM""SERVICES""SEKARANG❣️",20,"06/25/2026 04:08",https://www.instagram.com/stories/purapura.ponsel/3927258325633424927,"IG story",,Lifetime,1534,1384,0,0,10,0,1482,,,
17937430689259984,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM""LOKER""SEKARANG🚀",14,"06/25/2026 03:37",https://www.instagram.com/stories/purapura.ponsel/3927242635304232891,"IG story",,Lifetime,1537,1402,0,0,1,0,1499,,,
18067629008704491,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,13,"06/25/2026 03:36",https://www.instagram.com/stories/purapura.ponsel/3927242386691062952,"IG story",,Lifetime,1698,1520,0,0,8,0,1637,9,,
17888841891565407,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,29,"06/25/2026 01:53",https://www.instagram.com/stories/purapura.ponsel/3927195227841087578,"IG story",,Lifetime,1835,1621,0,0,17,1,1752,,,
17995696373978570,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","✅SYARAT MUDAH DAN CEPAT",21,"06/24/2026 21:12",https://www.instagram.com/stories/purapura.ponsel/3927048935559113977,"IG story",,Lifetime,1588,1347,0,0,13,1,1529,,,
17874045435617521,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM ""TUKAR TAMBAH"" SEKARANG🤩",17,"06/24/2026 21:11",https://www.instagram.com/stories/purapura.ponsel/3927048461560800425,"IG story",,Lifetime,1633,1418,0,0,2,1,1575,,,
18111382720821679,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","PROMO TERBATAS❤️‍🔥",9,"06/24/2026 20:02",https://www.instagram.com/stories/purapura.ponsel/3927013910243426036,"IG story",,Lifetime,1667,1324,0,0,7,0,1616,,,
17887494234580056,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,20,"06/24/2026 20:02",https://www.instagram.com/stories/purapura.ponsel/3927013799211812651,"IG story",,Lifetime,1718,1351,0,0,7,0,1677,,,
18604045285050694,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","YUK KE STORE CABANG KROYA😻",13,"06/24/2026 20:00",https://www.instagram.com/stories/purapura.ponsel/3927013029708007829,"IG story",,Lifetime,1677,1410,0,0,9,0,1616,,,1
18080580080216117,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM SEKARANG❤️‍🔥",28,"06/24/2026 19:19",https://www.instagram.com/stories/purapura.ponsel/3926992456688855401,"IG story",,Lifetime,1627,1400,0,0,4,0,1576,,,
17956944546141005,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","PROMO GEGEMETAN YANG HADIAH UTAMANYA 1 UNIT HANDPHONE😍🤩
YUK MERAPAT KE TOKO SIAPA TAHU BESTIE YANG BERUNTUNG❤️‍🔥",31,"06/24/2026 19:16",https://www.instagram.com/stories/purapura.ponsel/3926990924039794705,"IG story",,Lifetime,1681,1442,0,0,5,0,1580,,,
18134139361602378,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","PROMO GEGEMETAN YANG HADIAH UTAMANYA 1 UNIT HANDPHONE😍🤩
YUK MERAPAT KE TOKO SIAPA TAHU BESTIE YANG BERUNTUNG❤️‍🔥",44,"06/24/2026 19:16",https://www.instagram.com/stories/purapura.ponsel/3926990729323442293,"IG story",,Lifetime,1722,1483,0,0,5,0,1568,,,
18013540457909464,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM ""ANDROID"" SEKARANG❤️‍🔥",38,"06/24/2026 19:15",https://www.instagram.com/stories/purapura.ponsel/3926990090967159293,"IG story",,Lifetime,1827,1550,0,0,5,0,1790,,,
17883597156434506,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM ""IPHONE"" SEKARANG🌺",17,"06/24/2026 19:13",https://www.instagram.com/stories/purapura.ponsel/3926989422923558154,"IG story",,Lifetime,1966,1641,0,0,4,2,1904,,,
18106020734075586,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,0,"06/24/2026 19:10",https://www.instagram.com/stories/purapura.ponsel/3926987637370132359,"IG story",,Lifetime,2129,1784,0,0,11,0,2008,,8,1
18086890640552640,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,20,"06/24/2026 17:51",https://www.instagram.com/stories/purapura.ponsel/3926948026132925460,"IG story",,Lifetime,2250,1925,0,0,12,0,2164,,,
18096686339118651,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,16,"06/24/2026 07:00",https://www.instagram.com/stories/purapura.ponsel/3926620257196933112,"IG story",,Lifetime,2105,1739,1,0,19,0,1972,,,
17952150258180927,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,15,"06/24/2026 05:52",https://www.instagram.com/stories/purapura.ponsel/3926585745858521764,"IG story",,Lifetime,2343,1870,2,0,27,1,2219,,,
18102946327869315,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,44,"06/24/2026 03:08",https://www.instagram.com/stories/purapura.ponsel/3926503977123026946,"IG story",,Lifetime,2346,1828,2,2,12,1,1985,,,
17865269958651555,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,27,"06/24/2026 01:56",https://www.instagram.com/stories/purapura.ponsel/3926467286484116743,"IG story",,Lifetime,1489,1220,0,0,14,0,1415,,5,
18443041930138749,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,29,"06/24/2026 01:09",https://www.instagram.com/stories/purapura.ponsel/3926449093531090129,"IG story",,Lifetime,2063,1684,1,1,9,1,1880,,,
18097491292944113,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","LIVE DI IG DAN TIKTOK",22,"06/23/2026 23:08",https://www.instagram.com/stories/purapura.ponsel/3926382717202323075,"IG story",,Lifetime,1767,1528,0,1,8,0,1688,,,
18024151001672658,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,23,"06/23/2026 23:06",https://www.instagram.com/stories/purapura.ponsel/3926381816207095573,"IG story",,Lifetime,1888,1632,0,0,8,0,1823,,4,
18047751452790540,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,0,"06/23/2026 21:45",https://www.instagram.com/stories/purapura.ponsel/3926340907855493193,"IG story",,Lifetime,1813,1535,0,0,7,0,1745,,,
17889684681577513,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,14,"06/23/2026 21:42",https://www.instagram.com/stories/purapura.ponsel/3926339514663115719,"IG story",,Lifetime,1884,1580,1,1,5,0,1731,,4,
18127974079569312,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","✅PROMO BUNGA DAN DP 0% 
✅SYARAT MUDAH DAN CEPAT 
✅FREE 1X CICILAN",12,"06/23/2026 21:05",https://www.instagram.com/stories/purapura.ponsel/3926320998010520704,"IG story",,Lifetime,1681,1487,1,0,10,0,1593,,,
18067735712417912,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","DM ""TUKAR TAMBAH"" SEKARANG🤗",17,"06/23/2026 21:04",https://www.instagram.com/stories/purapura.ponsel/3926320429288107287,"IG story",,Lifetime,1742,1526,0,1,5,2,1685,,,
18108070192779783,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","GAS KE STORE SEKARANG❣️",9,"06/23/2026 20:48",https://www.instagram.com/stories/purapura.ponsel/3926312422168794385,"IG story",,Lifetime,1852,1572,0,0,8,0,1781,,,
18594097312010739,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","@nix.doni @arthadashing_ @balilucu_  DI UNDI HARI INI
JAM 2 SIANG DI LIVE IG DAN TIKTOK",23,"06/23/2026 20:40",https://www.instagram.com/stories/purapura.ponsel/3926308247955551784,"IG story",,Lifetime,3627,3054,0,1,10,0,1829,,,
18089193158543282,17841414051683694,purapura.ponsel,"Pura Pura Ponsel",,30,"06/23/2026 19:46",https://www.instagram.com/stories/purapura.ponsel/3926281106496893633,"IG story",,Lifetime,1800,1584,2,0,10,0,1775,,,
18214808149335419,17841414051683694,purapura.ponsel,"Pura Pura Ponsel","PROMO GEGEMETAN YANG HADIAH UTAMANYA 1 UNIT HANDPHONE😍🤩
YUK MERAPAT KE TOKO SIAPA TAHU BESTIE YANG BERUNTUNG❤️‍🔥",32,"06/23/2026 19:23",https://www.instagram.com/stories/purapura.ponsel/3926279981953648554,"IG story",,Lifetime,1853,1626,0,0,10,2,1682,,,
